seq_no,piece,PC,resolveDir
316161,0,4201640,0
316106,0,4204116,0
316110,0,4204132,0
316146,0,4199656,0
316141,0,4199640,0
316182,0,4496712,0
316166,0,4201660,1
316157,0,4199696,1
316213,0,4496796,0
316245,0,4496884,1
316248,0,4496596,0
316320,0,4199612,1
316302,0,4199556,0
316372,0,4204140,1
316331,0,4203664,0
316360,0,4204092,0
316379,0,4204192,1
316383,0,4204220,0
316424,0,4201652,0
316356,0,4203732,1
316505,0,4496884,1
316508,0,4496596,0
316580,0,4199612,1
316562,0,4199556,0
316632,0,4204140,1
316591,0,4203664,0
316620,0,4204092,0
316639,0,4204192,1
316643,0,4204220,0
316421,0,4201640,0
316684,0,4201652,0
316366,0,4204116,0
316370,0,4204132,0
316616,0,4203732,1
316765,0,4496884,1
316406,0,4199656,0
316401,0,4199640,0
316442,0,4496712,0
316768,0,4496596,0
316426,0,4201660,1
316417,0,4199696,1
316840,0,4199612,1
316822,0,4199556,0
316892,0,4204140,1
316851,0,4203664,0
316880,0,4204092,0
316899,0,4204192,1
316903,0,4204220,0
316944,0,4201652,0
316876,0,4203732,1
317025,0,4496884,1
317028,0,4496596,0
317099,0,4199612,1
316473,0,4496796,0
317081,0,4199556,0
317151,0,4204140,1
317110,0,4203664,0
317158,0,4204192,1
317139,0,4204092,0
317162,0,4204220,0
317203,0,4201652,0
317135,0,4203732,1
317284,0,4496884,1
317287,0,4496596,0
316681,0,4201640,0
316626,0,4204116,0
316630,0,4204132,0
317359,0,4199612,1
316666,0,4199656,0
316661,0,4199640,0
316702,0,4496712,0
317341,0,4199556,0
316686,0,4201660,1
317370,0,4203664,0
317411,0,4204140,1
317399,0,4204092,0
316677,0,4199696,1
317418,0,4204192,1
317422,0,4204220,0
317395,0,4203732,1
317463,0,4201652,0
317544,0,4496884,1
317547,0,4496596,0
317619,0,4199612,1
317601,0,4199556,0
317671,0,4204140,1
317630,0,4203664,0
317659,0,4204092,0
317678,0,4204192,1
317682,0,4204220,0
316733,0,4496796,0
317723,0,4201652,0
317655,0,4203732,1
317804,0,4496884,1
316941,0,4201640,0
316886,0,4204116,0
316890,0,4204132,0
316926,0,4199656,0
317807,0,4496596,0
316921,0,4199640,0
316962,0,4496712,0
316946,0,4201660,1
316937,0,4199696,1
317879,0,4199612,1
317861,0,4199556,0
317890,0,4203664,0
317919,0,4204092,0
317931,0,4204140,1
317938,0,4204192,1
317915,0,4203732,1
317942,0,4204220,0
317983,0,4201652,0
316993,0,4496796,0
317200,0,4201640,0
317145,0,4204116,0
317149,0,4204132,0
318064,0,4496884,1
317185,0,4199656,0
317180,0,4199640,0
317221,0,4496712,0
318067,0,4496596,0
317205,0,4201660,1
317196,0,4199696,1
318139,0,4199612,1
318121,0,4199556,0
318150,0,4203664,0
318191,0,4204140,1
318179,0,4204092,0
318198,0,4204192,1
318175,0,4203732,1
318202,0,4204220,0
318243,0,4201652,0
317252,0,4496796,0
317460,0,4201640,0
317405,0,4204116,0
317409,0,4204132,0
317445,0,4199656,0
317440,0,4199640,0
317481,0,4496712,0
317465,0,4201660,1
317456,0,4199696,1
317512,0,4496796,0
317720,0,4201640,0
317665,0,4204116,0
317669,0,4204132,0
317705,0,4199656,0
317700,0,4199640,0
317741,0,4496712,0
317725,0,4201660,1
317716,0,4199696,1
317772,0,4496796,0
317980,0,4201640,0
317925,0,4204116,0
317929,0,4204132,0
317965,0,4199656,0
317960,0,4199640,0
318001,0,4496712,0
317985,0,4201660,1
317976,0,4199696,1
318032,0,4496796,0
318240,0,4201640,0
318185,0,4204116,0
318189,0,4204132,0
318225,0,4199656,0
318220,0,4199640,0
318261,0,4496712,0
318245,0,4201660,1
318236,0,4199696,1
318299,0,4496796,1
318302,0,4496584,0
318305,0,4496596,1
318308,0,4496584,0
318314,0,4496584,0
318320,0,4496584,0
318326,0,4496584,0
318311,0,4496596,1
318332,0,4496584,1
318317,0,4496596,1
318323,0,4496596,1
318329,0,4496596,1
318336,0,4496908,1
318339,0,4496536,0
318360,0,4496584,0
318366,0,4496584,0
318372,0,4496584,0
318357,0,4496596,1
318378,0,4496584,0
318363,0,4496596,1
318369,0,4496596,1
318375,0,4496596,1
318381,0,4496596,1
318384,0,4496584,0
318390,0,4496584,0
318396,0,4496584,0
318402,0,4496584,0
318387,0,4496596,1
318408,0,4496584,0
318393,0,4496596,1
318399,0,4496596,1
318405,0,4496596,1
318411,0,4496596,0
318482,0,4199612,1
318464,0,4199556,0
318534,0,4204140,1
318493,0,4203664,0
318522,0,4204092,0
318541,0,4204192,1
318545,0,4204220,0
318586,0,4201652,0
318518,0,4203732,1
318583,0,4201640,0
318528,0,4204116,0
318532,0,4204132,0
318568,0,4199656,0
318563,0,4199640,0
318604,0,4496712,0
318588,0,4201660,1
318579,0,4199696,1
318635,0,4496796,0
318667,0,4496884,1
318670,0,4496596,1
318673,0,4496584,0
318679,0,4496584,0
318685,0,4496584,0
318691,0,4496584,0
318676,0,4496596,1
318697,0,4496584,0
318682,0,4496596,1
318703,0,4496584,0
318688,0,4496596,1
318709,0,4496584,0
318694,0,4496596,1
318715,0,4496584,0
318700,0,4496596,1
318721,0,4496584,1
318706,0,4496596,1
318712,0,4496596,1
318718,0,4496596,1
318725,0,4496908,0
318816,0,4497132,0
318825,0,4497164,1
318840,0,4496536,0
318861,0,4496584,0
318867,0,4496584,0
318873,0,4496584,0
318879,0,4496584,0
318885,0,4496584,0
318891,0,4496584,0
318897,0,4496584,0
318858,0,4496596,1
318864,0,4496596,1
318870,0,4496596,1
318876,0,4496596,1
318882,0,4496596,1
318903,0,4496584,0
318888,0,4496596,1
318909,0,4496584,0
318894,0,4496596,1
318900,0,4496596,1
318906,0,4496596,1
318912,0,4496596,0
318983,0,4199612,1
318965,0,4199556,0
319035,0,4204140,1
318994,0,4203664,0
319023,0,4204092,0
319042,0,4204192,1
319046,0,4204220,0
319087,0,4201652,0
319019,0,4203732,1
318811,0,4497116,0
319084,0,4201640,0
319029,0,4204116,0
319033,0,4204132,0
319069,0,4199656,0
319064,0,4199640,0
319105,0,4496712,0
319089,0,4201660,1
319080,0,4199696,1
319138,0,4496796,1
319141,0,4496584,0
319144,0,4496596,1
319147,0,4496584,0
319153,0,4496584,0
319159,0,4496584,0
319165,0,4496584,0
319150,0,4496596,1
319171,0,4496584,0
319156,0,4496596,1
319177,0,4496584,0
319162,0,4496596,1
319183,0,4496584,0
319168,0,4496596,1
319189,0,4496584,0
319174,0,4496596,1
319195,0,4496584,1
319180,0,4496596,1
319186,0,4496596,1
319192,0,4496596,1
319199,0,4496908,1
319202,0,4496536,0
319223,0,4496584,0
319229,0,4496584,0
319235,0,4496584,0
319220,0,4496596,1
319241,0,4496584,0
319226,0,4496596,1
319247,0,4496584,0
319232,0,4496596,1
319238,0,4496596,1
319244,0,4496596,1
319250,0,4496596,0
319322,0,4199612,1
319304,0,4199556,0
319374,0,4204140,1
319333,0,4203664,0
319362,0,4204092,0
319381,0,4204192,1
319385,0,4204220,0
319426,0,4201652,0
319358,0,4203732,1
319485,0,4496584,0
319488,0,4496596,0
319423,0,4201640,0
319368,0,4204116,0
319372,0,4204132,0
319408,0,4199656,0
319403,0,4199640,0
319444,0,4496712,0
319428,0,4201660,1
319419,0,4199696,1
319560,0,4199612,1
319542,0,4199556,0
319612,0,4204140,1
319571,0,4203664,0
319600,0,4204092,0
319619,0,4204192,1
319623,0,4204220,0
319664,0,4201652,0
319596,0,4203732,1
319723,0,4496584,0
319726,0,4496596,0
319798,0,4199612,1
319661,0,4201640,0
319780,0,4199556,0
319850,0,4204140,1
319606,0,4204116,0
319610,0,4204132,0
319809,0,4203664,0
319857,0,4204192,1
319646,0,4199656,0
319838,0,4204092,0
319641,0,4199640,0
319861,0,4204220,0
319682,0,4496712,0
319902,0,4201652,0
319834,0,4203732,1
319482,0,4496796,1
319666,0,4201660,1
319956,0,4496584,0
319657,0,4199696,1
319959,0,4496596,0
320031,0,4199612,1
320013,0,4199556,0
320083,0,4204140,1
320042,0,4203664,0
319899,0,4201640,0
320090,0,4204192,1
319844,0,4204116,0
319848,0,4204132,0
320071,0,4204092,0
320094,0,4204220,0
319884,0,4199656,0
320135,0,4201652,0
319879,0,4199640,0
320067,0,4203732,1
319920,0,4496712,0
320189,0,4496584,0
319904,0,4201660,1
319895,0,4199696,1
320192,0,4496596,0
320263,0,4199612,1
320245,0,4199556,0
320315,0,4204140,1
320274,0,4203664,0
320322,0,4204192,1
320132,0,4201640,0
320303,0,4204092,0
320326,0,4204220,0
319720,0,4496796,1
320077,0,4204116,0
320081,0,4204132,0
320367,0,4201652,0
320117,0,4199656,0
320299,0,4203732,1
320112,0,4199640,0
320153,0,4496712,0
320421,0,4496584,0
320137,0,4201660,1
320128,0,4199696,1
320424,0,4496596,0
320496,0,4199612,1
320364,0,4201640,0
320309,0,4204116,0
320313,0,4204132,0
320478,0,4199556,0
320548,0,4204140,1
320507,0,4203664,0
320349,0,4199656,0
320555,0,4204192,1
319953,0,4496796,1
320344,0,4199640,0
320536,0,4204092,0
320559,0,4204220,0
320385,0,4496712,0
320600,0,4201652,0
320369,0,4201660,1
320532,0,4203732,1
320360,0,4199696,1
320654,0,4496584,0
320657,0,4496596,0
320729,0,4199612,1
320711,0,4199556,0
320781,0,4204140,1
320740,0,4203664,0
320597,0,4201640,0
320788,0,4204192,1
320542,0,4204116,0
320546,0,4204132,0
320769,0,4204092,0
320792,0,4204220,0
320186,0,4496796,1
320582,0,4199656,0
320833,0,4201652,0
320577,0,4199640,0
320765,0,4203732,1
320618,0,4496712,0
320892,0,4496584,0
320602,0,4201660,1
320593,0,4199696,1
320895,0,4496596,0
320967,0,4199612,1
320418,0,4496796,1
320949,0,4199556,0
321019,0,4204140,1
320978,0,4203664,0
321026,0,4204192,1
320830,0,4201640,0
321007,0,4204092,0
321030,0,4204220,0
320775,0,4204116,0
320779,0,4204132,0
321071,0,4201652,0
320815,0,4199656,0
321003,0,4203732,1
320810,0,4199640,0
320851,0,4496712,0
321130,0,4496584,0
320835,0,4201660,1
320826,0,4199696,1
321133,0,4496596,0
321205,0,4199612,1
321187,0,4199556,0
321257,0,4204140,1
321216,0,4203664,0
321068,0,4201640,0
321264,0,4204192,1
320651,0,4496796,1
321013,0,4204116,0
321017,0,4204132,0
321245,0,4204092,0
321268,0,4204220,0
321053,0,4199656,0
321309,0,4201652,0
321048,0,4199640,0
321241,0,4203732,1
321089,0,4496712,0
321366,0,4496584,0
321073,0,4201660,1
321064,0,4199696,1
321369,0,4496596,1
321306,0,4201640,0
321251,0,4204116,0
321255,0,4204132,0
321291,0,4199656,0
321286,0,4199640,0
321372,0,4496584,0
320889,0,4496796,1
321327,0,4496712,0
321378,0,4496584,0
321384,0,4496584,0
321311,0,4201660,1
321390,0,4496584,0
321375,0,4496596,1
321396,0,4496584,1
321302,0,4199696,1
321381,0,4496596,1
321387,0,4496596,1
321393,0,4496596,1
321127,0,4496796,1
321400,0,4496908,1
321403,0,4496536,0
321424,0,4496584,0
321430,0,4496584,0
321436,0,4496584,0
321421,0,4496596,1
321442,0,4496584,0
321427,0,4496596,1
321433,0,4496596,1
321439,0,4496596,1
321445,0,4496596,0
321363,0,4496796,1
321517,0,4199612,1
321499,0,4199556,0
321569,0,4204140,1
321528,0,4203664,0
321557,0,4204092,0
321576,0,4204192,1
321580,0,4204220,0
321621,0,4201652,0
321553,0,4203732,1
321618,0,4201640,0
321563,0,4204116,0
321567,0,4204132,0
321603,0,4199656,0
321598,0,4199640,0
321639,0,4496712,0
321623,0,4201660,1
321614,0,4199696,1
321670,0,4496796,0
321697,0,4496884,1
321700,0,4496596,0
321772,0,4199612,1
321754,0,4199556,0
321824,0,4204140,1
321783,0,4203664,0
321812,0,4204092,0
321831,0,4204192,1
321835,0,4204220,0
321876,0,4201652,0
321808,0,4203732,1
321957,0,4496884,1
321960,0,4496596,0
322032,0,4199612,1
322014,0,4199556,0
322084,0,4204140,1
322043,0,4203664,0
322072,0,4204092,0
322091,0,4204192,1
322095,0,4204220,0
321873,0,4201640,0
322136,0,4201652,0
321818,0,4204116,0
321822,0,4204132,0
322068,0,4203732,1
322217,0,4496884,1
321858,0,4199656,0
321853,0,4199640,0
321894,0,4496712,0
322220,0,4496596,0
321878,0,4201660,1
321869,0,4199696,1
322292,0,4199612,1
322274,0,4199556,0
322344,0,4204140,1
322303,0,4203664,0
322332,0,4204092,0
322351,0,4204192,1
322355,0,4204220,0
322396,0,4201652,0
322328,0,4203732,1
321925,0,4496796,0
322133,0,4201640,0
322078,0,4204116,0
322082,0,4204132,0
322118,0,4199656,0
322113,0,4199640,0
322154,0,4496712,0
322138,0,4201660,1
322129,0,4199696,1
322185,0,4496796,0
322393,0,4201640,0
322338,0,4204116,0
322342,0,4204132,0
322378,0,4199656,0
322373,0,4199640,0
322414,0,4496712,0
322398,0,4201660,1
322389,0,4199696,1
322452,0,4496796,1
322455,0,4496584,0
322458,0,4496596,0
322530,0,4199612,1
322512,0,4199556,0
322582,0,4204140,1
322541,0,4203664,0
322589,0,4204192,1
322570,0,4204092,0
322593,0,4204220,0
322634,0,4201652,0
322566,0,4203732,1
322688,0,4496584,0
322691,0,4496596,0
322762,0,4199612,1
322631,0,4201640,0
322744,0,4199556,0
322814,0,4204140,1
322576,0,4204116,0
322580,0,4204132,0
322773,0,4203664,0
322821,0,4204192,1
322616,0,4199656,0
322802,0,4204092,0
322611,0,4199640,0
322825,0,4204220,0
322652,0,4496712,0
322866,0,4201652,0
322798,0,4203732,1
322636,0,4201660,1
322920,0,4496584,0
322627,0,4199696,1
322923,0,4496596,0
322995,0,4199612,1
322863,0,4201640,0
322808,0,4204116,0
322812,0,4204132,0
322977,0,4199556,0
323047,0,4204140,1
323006,0,4203664,0
322848,0,4199656,0
323054,0,4204192,1
322843,0,4199640,0
323035,0,4204092,0
323058,0,4204220,0
322884,0,4496712,0
323099,0,4201652,0
322868,0,4201660,1
323031,0,4203732,1
322859,0,4199696,1
323153,0,4496584,0
323156,0,4496596,0
323228,0,4199612,1
323210,0,4199556,0
323280,0,4204140,1
322685,0,4496796,1
323239,0,4203664,0
323096,0,4201640,0
323287,0,4204192,1
323041,0,4204116,0
323045,0,4204132,0
323268,0,4204092,0
323291,0,4204220,0
323081,0,4199656,0
323332,0,4201652,0
323076,0,4199640,0
323264,0,4203732,1
323117,0,4496712,0
323386,0,4496584,0
323101,0,4201660,1
323092,0,4199696,1
323389,0,4496596,0
323461,0,4199612,1
322917,0,4496796,1
323443,0,4199556,0
323513,0,4204140,1
323472,0,4203664,0
323520,0,4204192,1
323329,0,4201640,0
323501,0,4204092,0
323524,0,4204220,0
323274,0,4204116,0
323278,0,4204132,0
323565,0,4201652,0
323314,0,4199656,0
323497,0,4203732,1
323309,0,4199640,0
323350,0,4496712,0
323624,0,4496584,0
323334,0,4201660,1
323325,0,4199696,1
323627,0,4496596,0
323699,0,4199612,1
323681,0,4199556,0
323751,0,4204140,1
323710,0,4203664,0
323562,0,4201640,0
323758,0,4204192,1
323150,0,4496796,1
323507,0,4204116,0
323511,0,4204132,0
323739,0,4204092,0
323762,0,4204220,0
323547,0,4199656,0
323803,0,4201652,0
323542,0,4199640,0
323735,0,4203732,1
323583,0,4496712,0
323567,0,4201660,1
323558,0,4199696,1
323800,0,4201640,0
323745,0,4204116,0
323749,0,4204132,0
323383,0,4496796,1
323785,0,4199656,0
323780,0,4199640,0
323821,0,4496712,0
323805,0,4201660,1
323796,0,4199696,1
323621,0,4496796,1
323852,0,4496796,0
323884,0,4496884,1
323887,0,4496596,0
323959,0,4199612,1
323941,0,4199556,0
324011,0,4204140,1
323970,0,4203664,0
323999,0,4204092,0
324018,0,4204192,1
324022,0,4204220,0
324063,0,4201652,0
323995,0,4203732,1
324144,0,4496884,1
324147,0,4496596,1
324060,0,4201640,0
324150,0,4496584,0
324005,0,4204116,0
324009,0,4204132,0
324156,0,4496584,0
324162,0,4496584,0
324045,0,4199656,0
324168,0,4496584,1
324040,0,4199640,0
324153,0,4496596,1
324081,0,4496712,0
324159,0,4496596,1
324165,0,4496596,1
324065,0,4201660,1
324056,0,4199696,1
324172,0,4496908,1
324175,0,4496536,0
324196,0,4496584,0
324202,0,4496584,0
324208,0,4496584,0
324193,0,4496596,1
324199,0,4496596,1
324205,0,4496596,1
324211,0,4496596,0
324112,0,4496796,0
324283,0,4199612,1
324265,0,4199556,0
324335,0,4204140,1
324294,0,4203664,0
324323,0,4204092,0
324342,0,4204192,1
324346,0,4204220,0
324387,0,4201652,0
324319,0,4203732,1
324384,0,4201640,0
324329,0,4204116,0
324333,0,4204132,0
324369,0,4199656,0
324364,0,4199640,0
324405,0,4496712,0
324389,0,4201660,1
324380,0,4199696,1
324436,0,4496796,0
324468,0,4496884,1
324471,0,4496596,0
324543,0,4199612,1
324525,0,4199556,0
324595,0,4204140,1
324554,0,4203664,0
324583,0,4204092,0
324602,0,4204192,1
324606,0,4204220,0
324647,0,4201652,0
324579,0,4203732,1
324728,0,4496884,1
324731,0,4496596,0
324803,0,4199612,1
324785,0,4199556,0
324855,0,4204140,1
324814,0,4203664,0
324843,0,4204092,0
324862,0,4204192,1
324866,0,4204220,0
324644,0,4201640,0
324907,0,4201652,0
324589,0,4204116,0
324593,0,4204132,0
324839,0,4203732,1
324988,0,4496884,1
324629,0,4199656,0
324624,0,4199640,0
324665,0,4496712,0
324991,0,4496596,0
324649,0,4201660,1
324640,0,4199696,1
325063,0,4199612,1
325045,0,4199556,0
325115,0,4204140,1
325074,0,4203664,0
325103,0,4204092,0
325122,0,4204192,1
325126,0,4204220,0
325167,0,4201652,0
325099,0,4203732,1
325248,0,4496884,1
325251,0,4496596,0
325323,0,4199612,1
324696,0,4496796,0
325305,0,4199556,0
325375,0,4204140,1
325334,0,4203664,0
325382,0,4204192,1
325363,0,4204092,0
325386,0,4204220,0
325427,0,4201652,0
325359,0,4203732,1
325508,0,4496884,1
325511,0,4496596,0
324904,0,4201640,0
324849,0,4204116,0
324853,0,4204132,0
325583,0,4199612,1
324889,0,4199656,0
324884,0,4199640,0
324925,0,4496712,0
325565,0,4199556,0
324909,0,4201660,1
325594,0,4203664,0
325635,0,4204140,1
325623,0,4204092,0
324900,0,4199696,1
325642,0,4204192,1
325646,0,4204220,0
325619,0,4203732,1
325687,0,4201652,0
324956,0,4496796,0
325164,0,4201640,0
325109,0,4204116,0
325113,0,4204132,0
325149,0,4199656,0
325144,0,4199640,0
325185,0,4496712,0
325169,0,4201660,1
325160,0,4199696,1
325216,0,4496796,0
325424,0,4201640,0
325369,0,4204116,0
325373,0,4204132,0
325409,0,4199656,0
325404,0,4199640,0
325445,0,4496712,0
325429,0,4201660,1
325420,0,4199696,1
325476,0,4496796,0
325684,0,4201640,0
325629,0,4204116,0
325633,0,4204132,0
325669,0,4199656,0
325664,0,4199640,0
325705,0,4496712,0
325689,0,4201660,1
325680,0,4199696,1
325743,0,4496796,1
325746,0,4496584,0
325749,0,4496596,0
325820,0,4199612,1
325802,0,4199556,0
325872,0,4204140,1
325831,0,4203664,0
325879,0,4204192,1
325860,0,4204092,0
325883,0,4204220,0
325924,0,4201652,0
325856,0,4203732,1
325983,0,4496584,0
325986,0,4496596,0
325921,0,4201640,0
326058,0,4199612,1
325866,0,4204116,0
325870,0,4204132,0
325906,0,4199656,0
326040,0,4199556,0
326110,0,4204140,1
325901,0,4199640,0
326069,0,4203664,0
325942,0,4496712,0
326117,0,4204192,1
326121,0,4204220,0
325926,0,4201660,1
326098,0,4204092,0
326162,0,4201652,0
325917,0,4199696,1
326094,0,4203732,1
326221,0,4496584,0
326224,0,4496596,0
326296,0,4199612,1
326278,0,4199556,0
326348,0,4204140,1
326307,0,4203664,0
326159,0,4201640,0
326355,0,4204192,1
326104,0,4204116,0
326108,0,4204132,0
326336,0,4204092,0
326359,0,4204220,0
326144,0,4199656,0
326400,0,4201652,0
326139,0,4199640,0
326332,0,4203732,1
326180,0,4496712,0
326454,0,4496584,0
326164,0,4201660,1
326155,0,4199696,1
326457,0,4496596,0
326529,0,4199612,1
326511,0,4199556,0
326581,0,4204140,1
325980,0,4496796,1
326540,0,4203664,0
326397,0,4201640,0
326588,0,4204192,1
326342,0,4204116,0
326346,0,4204132,0
326592,0,4204220,0
326569,0,4204092,0
326382,0,4199656,0
326633,0,4201652,0
326377,0,4199640,0
326565,0,4203732,1
326418,0,4496712,0
326692,0,4496584,0
326402,0,4201660,1
326393,0,4199696,1
326695,0,4496596,0
326767,0,4199612,1
326749,0,4199556,0
326819,0,4204140,1
326778,0,4203664,0
326630,0,4201640,0
326826,0,4204192,1
326575,0,4204116,0
326579,0,4204132,0
326807,0,4204092,0
326830,0,4204220,0
326615,0,4199656,0
326871,0,4201652,0
326218,0,4496796,1
326610,0,4199640,0
326803,0,4203732,1
326651,0,4496712,0
326930,0,4496584,0
326635,0,4201660,1
326626,0,4199696,1
326933,0,4496596,0
327005,0,4199612,1
326987,0,4199556,0
327057,0,4204140,1
327016,0,4203664,0
326868,0,4201640,0
327064,0,4204192,1
326451,0,4496796,1
326813,0,4204116,0
326817,0,4204132,0
327068,0,4204220,0
327045,0,4204092,0
326853,0,4199656,0
327109,0,4201652,0
326848,0,4199640,0
327041,0,4203732,1
326889,0,4496712,0
327168,0,4496584,0
326873,0,4201660,1
326864,0,4199696,1
327171,0,4496596,0
327243,0,4199612,1
327225,0,4199556,0
327295,0,4204140,1
327254,0,4203664,0
327106,0,4201640,0
327302,0,4204192,1
327051,0,4204116,0
327055,0,4204132,0
327306,0,4204220,0
327283,0,4204092,0
327091,0,4199656,0
327347,0,4201652,0
326689,0,4496796,1
327086,0,4199640,0
327279,0,4203732,1
327127,0,4496712,0
327406,0,4496584,0
327111,0,4201660,1
327102,0,4199696,1
327409,0,4496596,1
327344,0,4201640,0
327289,0,4204116,0
327293,0,4204132,0
327329,0,4199656,0
326927,0,4496796,1
327324,0,4199640,0
327412,0,4496584,0
327365,0,4496712,0
327418,0,4496584,0
327424,0,4496584,1
327349,0,4201660,1
327415,0,4496596,1
327340,0,4199696,1
327421,0,4496596,1
327428,0,4496908,1
327165,0,4496796,1
327431,0,4496536,0
327452,0,4496584,0
327458,0,4496584,0
327449,0,4496596,1
327455,0,4496596,1
327461,0,4496596,0
327403,0,4496796,1
327533,0,4199612,1
327515,0,4199556,0
327585,0,4204140,1
327544,0,4203664,0
327573,0,4204092,0
327592,0,4204192,1
327596,0,4204220,0
327637,0,4201652,0
327569,0,4203732,1
327634,0,4201640,0
327579,0,4204116,0
327583,0,4204132,0
327619,0,4199656,0
327614,0,4199640,0
327655,0,4496712,0
327639,0,4201660,1
327630,0,4199696,1
327686,0,4496796,0
327718,0,4496884,1
327721,0,4496596,0
327793,0,4199612,1
327775,0,4199556,0
327845,0,4204140,1
327804,0,4203664,0
327833,0,4204092,0
327852,0,4204192,1
327856,0,4204220,0
327897,0,4201652,0
327829,0,4203732,1
327978,0,4496884,1
327981,0,4496596,0
328053,0,4199612,1
328035,0,4199556,0
328105,0,4204140,1
328064,0,4203664,0
328093,0,4204092,0
328112,0,4204192,1
328116,0,4204220,0
327894,0,4201640,0
328157,0,4201652,0
327839,0,4204116,0
327843,0,4204132,0
328089,0,4203732,1
328238,0,4496884,1
327879,0,4199656,0
327874,0,4199640,0
327915,0,4496712,0
328241,0,4496596,0
327899,0,4201660,1
327890,0,4199696,1
328313,0,4199612,1
328295,0,4199556,0
328365,0,4204140,1
328324,0,4203664,0
328353,0,4204092,0
328372,0,4204192,1
328376,0,4204220,0
328417,0,4201652,0
328349,0,4203732,1
328498,0,4496884,1
328501,0,4496596,0
328573,0,4199612,1
327946,0,4496796,0
328555,0,4199556,0
328625,0,4204140,1
328584,0,4203664,0
328632,0,4204192,1
328613,0,4204092,0
328636,0,4204220,0
328677,0,4201652,0
328609,0,4203732,1
328758,0,4496884,1
328761,0,4496596,0
328154,0,4201640,0
328099,0,4204116,0
328103,0,4204132,0
328833,0,4199612,1
328139,0,4199656,0
